state,city,date,aqi,pm2.5,pm10,no2,so2,o3
Uttar Pradesh,Kanpur,01-02-2016,308,292.48,356.93,66.61,71.69,50.31
Uttar Pradesh,Kanpur,05-02-2016,120,34.25,70.88,129.25,42.91,81.18
Uttar Pradesh,Kanpur,15-02-2016,411,42.16,226.17,171.07,24.24,107.75
Uttar Pradesh,Kanpur,22-02-2016,289,277.48,186.09,183.01,25.93,68.74
Uttar Pradesh,Kanpur,04-03-2016,14,172.53,324.13,55,44.14,105.31
Uttar Pradesh,Kanpur,10-03-2016,401,203.84,24.81,48.77,39.13,110.62
Uttar Pradesh,Kanpur,19-03-2016,486,237.78,179.74,137.94,99.49,14.99
Uttar Pradesh,Kanpur,26-03-2016,16,121.73,360,120.1,37.82,32.45
Uttar Pradesh,Kanpur,29-03-2016,358,180.04,297.99,107.54,15.44,178.84
Uttar Pradesh,Kanpur,08-04-2016,7,42.86,143.29,74.99,90.23,133.27
Uttar Pradesh,Kanpur,09-04-2016,267,262.69,341.79,177.26,16.24,98.76
Uttar Pradesh,Kanpur,17-04-2016,24,266.74,319.69,158.09,99.92,47.56
Uttar Pradesh,Kanpur,19-04-2016,127,255.17,12.63,60.68,66.78,83.57
Uttar Pradesh,Kanpur,04-05-2016,216,280.06,229.52,165.25,91.61,194.99
Uttar Pradesh,Kanpur,19-05-2016,422,207.81,167.18,99.47,9.68,183.32
Uttar Pradesh,Kanpur,05-06-2016,436,97.62,136.01,187.5,58.33,112.04
Uttar Pradesh,Kanpur,10-06-2016,360,41.94,208.19,16.29,10.92,88.66
Uttar Pradesh,Kanpur,24-06-2016,268,103.64,39.19,30.4,74.8,30.45
Uttar Pradesh,Kanpur,13-07-2016,261,291.74,13.56,150.7,75.3,89.7
Uttar Pradesh,Kanpur,25-07-2016,382,172.77,150.37,33.68,0.89,191.67
Uttar Pradesh,Kanpur,29-07-2016,226,214.77,318.77,44.53,13.41,93.24
Uttar Pradesh,Kanpur,30-07-2016,67,116.77,216.46,107.04,90.68,129.62
Uttar Pradesh,Kanpur,01-08-2016,88,170.96,172.67,18.5,1.7,3.01
Uttar Pradesh,Kanpur,09-09-2016,325,104.08,205.27,163.64,1.88,27.53
Uttar Pradesh,Kanpur,30-09-2016,370,86.77,16.47,79.89,60.48,38.5
Uttar Pradesh,Kanpur,24-10-2016,24,39.28,126.69,23.61,30.45,88.61
Uttar Pradesh,Kanpur,01-11-2016,445,254.78,268.86,161.65,84.4,110.53
Uttar Pradesh,Kanpur,15-11-2016,356,296.64,304.05,190.46,20.53,194.26
Uttar Pradesh,Kanpur,18-11-2016,264,216.5,141.1,172.13,28.49,110.74
Uttar Pradesh,Kanpur,27-11-2016,319,190.62,116.84,18.49,74.21,188.8
Uttar Pradesh,Kanpur,06-12-2016,399,43.16,390.89,107.48,2.36,68.37
Uttar Pradesh,Kanpur,15-12-2016,411,68.55,206.77,63.26,38.48,134.82
Uttar Pradesh,Kanpur,22-12-2016,375,35.01,136.73,126.98,89.73,179.16
Uttar Pradesh,Kanpur,01-01-2017,154,38.17,70.85,143.33,42.34,160.74
Uttar Pradesh,Kanpur,02-01-2017,281,35.79,73.14,150.56,59.02,99.75
Uttar Pradesh,Kanpur,06-01-2017,141,102.69,249.83,24.66,8.56,134.85
Uttar Pradesh,Kanpur,20-01-2017,456,100.8,329.39,190.47,6.88,10.68
Uttar Pradesh,Kanpur,10-03-2017,14,127.75,199.46,130.37,68.76,71.78
Uttar Pradesh,Kanpur,04-04-2017,193,123.44,28.02,148.5,55.14,102.91
Uttar Pradesh,Kanpur,10-04-2017,442,145.66,204.62,166.46,47.7,59.06
Uttar Pradesh,Kanpur,19-04-2017,348.5,131.935,150.89,131.43,50.355,158.47
Uttar Pradesh,Kanpur,24-04-2017,73,273.51,33.59,147.06,9.28,127.68
Uttar Pradesh,Kanpur,21-05-2017,46,62.19,44.54,28.02,44.9,195.87
Uttar Pradesh,Kanpur,22-05-2017,208,103.36,265.6,168.79,58.71,3.79
Uttar Pradesh,Kanpur,08-06-2017,64,123.22,99.58,30.04,16.09,158.89
Uttar Pradesh,Kanpur,12-06-2017,129.5,75.635,313.33,76.955,77.95,117.31
Uttar Pradesh,Kanpur,17-06-2017,281.5,88.635,96.92,163.58,41.715,81.715
Uttar Pradesh,Kanpur,06-07-2017,322,125.72,123.84,185.02,74.76,16.3
Uttar Pradesh,Kanpur,09-07-2017,325,160.59,334.92,79.4,88.23,149.52
Uttar Pradesh,Kanpur,26-07-2017,252.67,149.29,227.43,188.05,12.86,53.62
Uttar Pradesh,Kanpur,03-08-2017,420,199.76,168.45,29.63,70.57,161.78
Uttar Pradesh,Kanpur,16-08-2017,239,76.04,259.72,90.37,64.42,29.35
Uttar Pradesh,Kanpur,18-08-2017,25,195.16,8.74,162.39,68.98,49.81
Uttar Pradesh,Kanpur,02-09-2017,55,165.11,64.9,8.56,62.93,44.64
Uttar Pradesh,Kanpur,14-09-2017,107,42.62,52.12,176.98,68.57,77.15
Uttar Pradesh,Kanpur,22-09-2017,210,125.84,190.95,179.8,8.15,150.01
Uttar Pradesh,Kanpur,23-10-2017,486,164.4,268.83,164.41,99.74,34.67
Uttar Pradesh,Kanpur,24-10-2017,347,169.14,41.57,120.05,72.41,184.45
Uttar Pradesh,Kanpur,29-10-2017,250.5,156.805,274.155,25.735,62.605,121.195
Uttar Pradesh,Kanpur,04-11-2017,198,45.64,165.05,192.59,29.46,162.88
Uttar Pradesh,Kanpur,29-11-2017,172,238.88,108.01,163.76,75.68,154.43
Uttar Pradesh,Kanpur,15-12-2017,248,239.65,102.28,43.1,34.87,152.9
Uttar Pradesh,Kanpur,18-12-2017,46,139.74,332.53,142.81,28.74,43.09
Uttar Pradesh,Kanpur,19-12-2017,459,8.51,49.23,179.85,25.05,28.52
Uttar Pradesh,Kanpur,29-12-2017,287,41.72,289.65,174.42,13.45,169.06
Uttar Pradesh,Kanpur,26-01-2018,130,226.72,338.33,140.68,70.77,134.76
Uttar Pradesh,Kanpur,31-01-2018,383,103.76,327.69,68.96,28.88,25.03
Uttar Pradesh,Kanpur,01-02-2018,490,144.66,36.84,18.75,76.99,17.64
Uttar Pradesh,Kanpur,11-02-2018,298,247.55,144.14,172.83,14.65,68.2
Uttar Pradesh,Kanpur,16-02-2018,111,166.73,93.2,173.3,10.03,90.14
Uttar Pradesh,Kanpur,17-02-2018,278,117.83,307.52,154.86,81.95,107.73
Uttar Pradesh,Kanpur,07-03-2018,445,91.88,159.55,137.68,95.89,179.57
Uttar Pradesh,Kanpur,12-03-2018,462,272.28,318.5,134.34,67.52,26.57
Uttar Pradesh,Kanpur,23-03-2018,373,184.95,209.11,113.1,20.22,42.89
Uttar Pradesh,Kanpur,30-03-2018,369,237.2,171.2,183.84,31.44,189.77
Uttar Pradesh,Kanpur,03-04-2018,26,94,379.85,157.89,39.12,29.79
Uttar Pradesh,Kanpur,23-04-2018,11,71.99,306.45,49.65,96.09,181.39
Uttar Pradesh,Kanpur,25-04-2018,383,22.19,249.25,62.81,86.92,149.7
Uttar Pradesh,Kanpur,22-05-2018,417,154.31,279.21,50.36,52.11,183.68
Uttar Pradesh,Kanpur,04-06-2018,465,108.45,146.02,129.03,80.14,49.58
Uttar Pradesh,Kanpur,06-06-2018,419,273.7,198.98,192.62,76.51,187.36
Uttar Pradesh,Kanpur,10-06-2018,233,36.54,219.99,63.5,61.44,50.38
Uttar Pradesh,Kanpur,19-06-2018,37,123.39,268.62,66.99,11.42,6.68
Uttar Pradesh,Kanpur,21-06-2018,119,61.85,352.55,22.02,35.05,149.5
Uttar Pradesh,Kanpur,26-06-2018,243,146.19,8.66,28.75,3.02,13.9
Uttar Pradesh,Kanpur,13-07-2018,224,204.9,259.24,76.07,95.94,42.14
Uttar Pradesh,Kanpur,18-07-2018,152,150.79,190.15,13.98,71.67,178.54
Uttar Pradesh,Kanpur,27-07-2018,160,172.83,252.26,193.8,93.63,43.93
Uttar Pradesh,Kanpur,28-07-2018,376,145.51,255.82,120.56,56.91,189.97
Uttar Pradesh,Kanpur,06-08-2018,55,110.83,202.1,118.43,75.51,144.81
Uttar Pradesh,Kanpur,12-08-2018,48,145.35,115.78,100.58,49.3,40.12
Uttar Pradesh,Kanpur,14-08-2018,115,191.22,372.01,110.6,82.18,64.34
Uttar Pradesh,Kanpur,25-08-2018,100,108.36,240.95,80.26,60.7,66.4
Uttar Pradesh,Kanpur,26-08-2018,431,90.83,357.6,1.32,12.56,156.68
Uttar Pradesh,Kanpur,30-08-2018,464,10.45,188.75,95.07,20.93,184.47
Uttar Pradesh,Kanpur,31-08-2018,466,200.97,3.9,59.41,44.96,135.34
Uttar Pradesh,Kanpur,11-09-2018,467,30.23,72.47,99.17,84,190.31
Uttar Pradesh,Kanpur,24-09-2018,431,122.93,59.9,25.87,84.71,153.88
Uttar Pradesh,Kanpur,25-09-2018,115,280.33,97.85,181.42,21.99,137.21
Uttar Pradesh,Kanpur,06-10-2018,448,214.16,54.94,31.26,63.65,97.78
Uttar Pradesh,Kanpur,07-10-2018,462,116,365.34,51.89,18.84,97.85
Uttar Pradesh,Kanpur,14-10-2018,471,42.03,36.55,37.81,70.8,99.1
Uttar Pradesh,Kanpur,17-10-2018,111,37.98,188.78,99.14,98.34,144.01
Uttar Pradesh,Kanpur,21-10-2018,86,13.27,74.44,139.92,76.34,6.28
Uttar Pradesh,Kanpur,25-10-2018,388,68.37,61.59,165.1,10.42,166.73
Uttar Pradesh,Kanpur,05-11-2018,15,88.47,51.4,193.4,31.86,110.3
Uttar Pradesh,Kanpur,13-11-2018,118,149.27,97.1,173.85,67.86,129.12
Uttar Pradesh,Kanpur,17-11-2018,28,180.67,183.19,20.73,63.63,167.97
Uttar Pradesh,Kanpur,24-11-2018,152,202.27,229.83,145.92,96.8,1.11
Uttar Pradesh,Kanpur,02-12-2018,487,3.89,10.31,46.39,31.52,103.07
Uttar Pradesh,Kanpur,01-01-2019,20,71.3,84.7,172.04,18.89,77.77
Uttar Pradesh,Kanpur,31-01-2019,350,255.6,162.71,94.45,52.38,6.61
Uttar Pradesh,Kanpur,02-02-2019,109,25.62,172.54,58.5,98.57,33.34
Uttar Pradesh,Kanpur,08-02-2019,466,286.31,157.19,102.83,79.58,173.73
Uttar Pradesh,Kanpur,10-02-2019,199,241.04,83.94,65.82,1.62,176.81
Uttar Pradesh,Kanpur,11-02-2019,427,150.175,173.095,172.99,95.68,112.025
Uttar Pradesh,Kanpur,14-02-2019,276,36.31,2.97,99,39.32,18.98
Uttar Pradesh,Kanpur,15-03-2019,198,1.07,154.39,90.75,51.94,1.06
Uttar Pradesh,Kanpur,01-04-2019,198,5.11,116.32,108.32,48.28,156.78
Uttar Pradesh,Kanpur,02-04-2019,275,273.63,147.61,153.18,43.13,57.84
Uttar Pradesh,Kanpur,07-04-2019,91,226.21,8.37,133.32,96.47,183.96
Uttar Pradesh,Kanpur,13-04-2019,445,80.47,261.91,173.67,72.33,79.03
Uttar Pradesh,Kanpur,21-04-2019,161,248.01,154.16,89.84,94.31,145.44
Uttar Pradesh,Kanpur,06-05-2019,220,83.27,28.6,159.44,37.82,137.48
Uttar Pradesh,Kanpur,18-05-2019,469,94.35,74.84,145.59,52.77,83.79
Uttar Pradesh,Kanpur,22-05-2019,179,141.53,33.65,181.01,45.67,33.85
Uttar Pradesh,Kanpur,31-05-2019,259,288.83,272.43,24.97,32.11,89.87
Uttar Pradesh,Kanpur,09-06-2019,272,47.95,248.49,125.79,58.98,135.5
Uttar Pradesh,Kanpur,12-06-2019,92,4.62,133.61,63,87.7,179.82
Uttar Pradesh,Kanpur,26-06-2019,402,203.63,5.27,160.26,45.02,115.02
Uttar Pradesh,Kanpur,27-06-2019,243,153.86,269.05,181.57,93.95,98.01
Uttar Pradesh,Kanpur,29-06-2019,158,92.82,276.36,64.61,58.82,69.66
Uttar Pradesh,Kanpur,03-07-2019,328,151.04,249.09,6.15,54.89,120.02
Uttar Pradesh,Kanpur,11-07-2019,28,180.67,218.16,139.74,46.21,49.08
Uttar Pradesh,Kanpur,21-07-2019,197,121.43,80.47,3.3,81.16,188.87
Uttar Pradesh,Kanpur,24-07-2019,431,172.12,198.81,47.03,21.03,151.11
Uttar Pradesh,Kanpur,27-07-2019,177,169.36,242.14,8.78,80.9,194.76
Uttar Pradesh,Kanpur,29-07-2019,358,160.97,302.08,69.53,44.73,100.7
Uttar Pradesh,Kanpur,27-08-2019,477,115.28,119.43,146.9,73.09,182.35
Uttar Pradesh,Kanpur,29-08-2019,237,247.8,54.25,155.98,80.2,57.18
Uttar Pradesh,Kanpur,28-09-2019,261,299.45,371.41,28.67,81.61,150.16
Uttar Pradesh,Kanpur,26-10-2019,223,0.3,4.43,182.9,35.12,157.46
Uttar Pradesh,Kanpur,14-11-2019,431,232.23,122.47,92.24,65.42,44.81
Uttar Pradesh,Kanpur,27-11-2019,238,63.39,72.66,37.53,79.23,30.23
Uttar Pradesh,Kanpur,04-12-2019,390,2.26,155.88,59.87,77.21,158.05
Uttar Pradesh,Kanpur,12-12-2019,363,256.76,92.31,158.58,63.01,133.47
Uttar Pradesh,Kanpur,22-12-2019,269,90.92,282.65,94.03,9.73,123.11
Uttar Pradesh,Kanpur,11-01-2020,305,269.03,163.85,120.97,42.71,86.09
Uttar Pradesh,Kanpur,14-01-2020,229,111.94,72.08,58.86,42.63,114.95
Uttar Pradesh,Kanpur,06-02-2020,4,1.27,99.53,14.58,23.24,128.53
Uttar Pradesh,Kanpur,28-02-2020,441,181.03,303.79,197.42,1.14,104.01
Uttar Pradesh,Kanpur,11-03-2020,317,28.1,339.25,149.92,28.26,103.33
Uttar Pradesh,Kanpur,19-03-2020,127,66.95,286.76,70.66,27.46,151.85
Uttar Pradesh,Kanpur,20-03-2020,138,116.02,235.65,182.96,26.79,102.8
Uttar Pradesh,Kanpur,28-03-2020,348,181.53,45.31,175.25,68.11,71.28
Uttar Pradesh,Kanpur,14-04-2020,146,237.16,233.13,0.13,79.24,21.84
Uttar Pradesh,Kanpur,21-04-2020,262,142.38,1.58,186.69,62.6,66.59
Uttar Pradesh,Kanpur,06-05-2020,403,226.97,156.89,35.06,14.91,169.36
Uttar Pradesh,Kanpur,14-05-2020,88,165.14,159.94,81.09,90.46,132.99
Uttar Pradesh,Kanpur,17-05-2020,93,204.75,226.82,162.72,86.4,183.25
Uttar Pradesh,Kanpur,05-06-2020,279,47.89,170.16,198.67,51.99,131.29
Uttar Pradesh,Kanpur,08-06-2020,462,31.44,49.77,165.9,98.64,67.8
Uttar Pradesh,Kanpur,14-06-2020,433,50.75,24.87,150.89,69.84,48.62
Uttar Pradesh,Kanpur,17-06-2020,89,151.8,254.13,66.04,50.18,176.75
Uttar Pradesh,Kanpur,10-08-2020,35,146.78,398.3,29.59,79.46,159.82
Uttar Pradesh,Kanpur,17-08-2020,461,146.67,82.88,182.03,59.67,176.31
Uttar Pradesh,Kanpur,24-08-2020,360,254.12,109.72,12.17,96.06,116.85
Uttar Pradesh,Kanpur,28-08-2020,283,229.5,119.02,58.97,32.87,107.63
Uttar Pradesh,Kanpur,29-08-2020,266,252.31,374.81,73.64,74.13,70.59
Uttar Pradesh,Kanpur,31-08-2020,389,202.86,130.63,40.19,36.7,59.4
Uttar Pradesh,Kanpur,29-09-2020,485,31.77,43.38,199.66,12.93,172.81
Uttar Pradesh,Kanpur,30-10-2020,33,153.77,129.63,3.07,89.73,173.09
Uttar Pradesh,Kanpur,04-11-2020,127,15.79,101.22,18.52,68.74,33.93
Uttar Pradesh,Kanpur,05-11-2020,56,114.22,342.96,5.71,81.38,136.06
Uttar Pradesh,Kanpur,25-11-2020,142,68.18,100.41,155.13,75.19,161.28
Uttar Pradesh,Kanpur,24-12-2020,108,123.05,398.92,110.12,59.1,16.11
Uttar Pradesh,Kanpur,12-01-2021,454,93.19,266.71,40.75,50.53,34.38
Uttar Pradesh,Kanpur,14-01-2021,65,232.95,343.42,194.25,61.83,10.44
Uttar Pradesh,Kanpur,19-01-2021,70,15.09,317.03,62.42,82.01,47.13
Uttar Pradesh,Kanpur,01-02-2021,26,147.17,339.15,8.59,62.96,123.21
Uttar Pradesh,Kanpur,15-02-2021,221,239.05,347.82,107.62,3.04,129.28
Uttar Pradesh,Kanpur,19-02-2021,443,170.67,226.93,118.77,58.54,191.83
Uttar Pradesh,Kanpur,25-02-2021,441,155.255,130.085,41.585,46.385,166.145
Uttar Pradesh,Kanpur,18-03-2021,395,124.01,342.07,87.63,98.05,91.7
Uttar Pradesh,Kanpur,20-03-2021,211,195.19,81.92,68.725,32.275,56.54
Uttar Pradesh,Kanpur,06-04-2021,363,204.22,270.1,37.97,15,199.43
Uttar Pradesh,Kanpur,10-04-2021,81,67.55,101.25,114.86,57.86,35.46
Uttar Pradesh,Kanpur,01-05-2021,480,137.26,219.21,3.51,68.53,120
Uttar Pradesh,Kanpur,03-05-2021,147,153.21,116.84,196.35,84.75,64.22
Uttar Pradesh,Kanpur,14-05-2021,363,115.25,304.02,175.25,50.39,49.6
Uttar Pradesh,Kanpur,16-05-2021,244,110.64,239.07,73.98,38.45,164.95
Uttar Pradesh,Kanpur,29-05-2021,90,262.49,2.96,121.3,75.32,162.39
Uttar Pradesh,Kanpur,11-06-2021,59,69.74,26.26,38.12,33.54,87.17
Uttar Pradesh,Kanpur,15-06-2021,8,14.79,146.69,94.67,21.29,32.06
Uttar Pradesh,Kanpur,20-06-2021,358,234.46,229.05,0.28,67.24,177.32
Uttar Pradesh,Kanpur,22-06-2021,362,280.26,335.65,127.21,9.84,30.69
Uttar Pradesh,Kanpur,26-06-2021,485,47.65,133.22,102.05,50.37,13.32
Uttar Pradesh,Kanpur,03-07-2021,87,294.78,259.79,88.17,79.62,37.94
Uttar Pradesh,Kanpur,04-07-2021,164,293.06,350.2,22.52,97.37,110.96
Uttar Pradesh,Kanpur,10-07-2021,372,4.54,355.92,92.03,53.33,2.78
Uttar Pradesh,Kanpur,17-07-2021,309,2.48,121.38,66.7,7.42,139.89
Uttar Pradesh,Kanpur,20-07-2021,296,148.59,55.03,78.69,92.98,3.98
Uttar Pradesh,Kanpur,23-07-2021,403,187.38,34.95,134.72,28.93,89.4
Uttar Pradesh,Kanpur,24-07-2021,328,242.81,157,69.17,39.41,151.9
Uttar Pradesh,Kanpur,01-08-2021,457,209.23,174.3,102.06,64.62,111.42
Uttar Pradesh,Kanpur,09-08-2021,32,171.65,162.21,13.13,98.17,146.89
Uttar Pradesh,Kanpur,31-08-2021,402,275.65,102.37,24.21,20.12,126.66
Uttar Pradesh,Kanpur,01-09-2021,219,169.91,74.49,171.63,75.87,185.65
Uttar Pradesh,Kanpur,08-09-2021,316.5,87.09,269.615,89.155,39.75,110.685
Uttar Pradesh,Kanpur,11-10-2021,2,232.35,375.13,123.3,23.41,18.76
Uttar Pradesh,Kanpur,13-10-2021,59,217.06,122.63,46.86,60.64,22.69
Uttar Pradesh,Kanpur,04-11-2021,462,59.51,281.64,17.88,83.49,27.19
Uttar Pradesh,Kanpur,06-11-2021,97,263.87,283.68,160.19,33.56,29.48
Uttar Pradesh,Kanpur,29-12-2021,5,151.12,238.56,199.89,99.79,89.66
Uttar Pradesh,Kanpur,21-01-2022,371,172.16,86.855,80.17,19.51,83.59
Uttar Pradesh,Kanpur,09-02-2022,18,218.94,153.32,123.2,90.16,8.98
Uttar Pradesh,Kanpur,17-02-2022,28,3.1,182.17,156.37,68.91,164.61
Uttar Pradesh,Kanpur,28-02-2022,265,93.34,203.57,167.59,67.82,112.52
Uttar Pradesh,Kanpur,06-03-2022,416,226.03,60.71,38.92,96.06,112.46
Uttar Pradesh,Kanpur,16-03-2022,170,280.37,143.56,104.78,83.82,57.68
Uttar Pradesh,Kanpur,29-03-2022,204,153.15,233.1,121.52,49.97,75.76
Uttar Pradesh,Kanpur,01-04-2022,27,85.77,124.3,83.33,38.98,38.67
Uttar Pradesh,Kanpur,12-04-2022,111,227.02,66.88,58.17,47.3,67.7
Uttar Pradesh,Kanpur,16-04-2022,31,207.08,359.35,97.28,44.75,181.99
Uttar Pradesh,Kanpur,06-05-2022,117,93.9,225.95,118.16,3.86,87.47
Uttar Pradesh,Kanpur,08-05-2022,218,4.83,18.63,187.14,61.26,6.75
Uttar Pradesh,Kanpur,12-05-2022,326,200,325.92,163.2,29.14,142.15
Uttar Pradesh,Kanpur,24-05-2022,473,16.91,49.31,5.73,75.35,125.46
Uttar Pradesh,Kanpur,26-05-2022,189,20.88,319.99,2.08,98.77,181.6
Uttar Pradesh,Kanpur,14-06-2022,405,266.94,395.65,31.7,65.97,77.16
Uttar Pradesh,Kanpur,23-06-2022,300,174.79,111.77,194.72,11.46,57.16
Uttar Pradesh,Kanpur,13-07-2022,190,161.94,84.63,57.24,28.34,88.77
Uttar Pradesh,Kanpur,21-07-2022,88,124.11,275.56,99.33,68.81,162.51
Uttar Pradesh,Kanpur,07-08-2022,334.6666667,196.87,311.3966667,110.68,45.02333333,128.9066667
Uttar Pradesh,Kanpur,10-08-2022,71,156.12,322.55,116.06,84.31,20.53
Uttar Pradesh,Kanpur,21-08-2022,199,115.98,301.14,141.84,72.48,89.45
Uttar Pradesh,Kanpur,30-08-2022,419,60.88,260.57,13.03,91.94,69.06
Uttar Pradesh,Kanpur,09-09-2022,141.5,162.9,179.445,50.65,42.9,34.3
Uttar Pradesh,Kanpur,24-09-2022,489,246.25,233.43,46.62,33.67,69.48
Uttar Pradesh,Kanpur,27-09-2022,14,27.48,202.23,119.52,57.21,187.13
Uttar Pradesh,Kanpur,02-10-2022,326,189.43,275.57,158.68,16.7,51.83
Uttar Pradesh,Kanpur,07-10-2022,347,204.43,206.8,36.58,85.38,62.25
Uttar Pradesh,Kanpur,20-10-2022,137,65.08,190.18,145.05,62.77,80.21
Uttar Pradesh,Kanpur,28-10-2022,224,297.01,291.4,197.99,50.94,156.89
Uttar Pradesh,Kanpur,03-11-2022,380,228.06,194.05,32.17,75.43,23.47
Uttar Pradesh,Kanpur,27-11-2022,59,231.89,127.21,132.63,58.87,80.93
Uttar Pradesh,Kanpur,02-12-2022,73,130.18,148.48,18.42,97.32,156.31
Uttar Pradesh,Kanpur,06-12-2022,248,184.77,280.33,69.13,16.35,58.06
Uttar Pradesh,Kanpur,09-12-2022,22,205.62,324.51,51.51,55.59,4.2
Uttar Pradesh,Kanpur,17-12-2022,262,79.85,126.69,151.04,47.66,24.62
Uttar Pradesh,Kanpur,20-12-2022,226,93.05,116.51,187.72,76.62,29.41
Uttar Pradesh,Kanpur,30-12-2022,178,96.34,294.28,10.7,84.33,1.27
Uttar Pradesh,Lucknow,26-01-2015,351,123.15,277.595,133.87,92.915,62.375
Uttar Pradesh,Lucknow,27-01-2015,33,80.11,377.15,6.49,51.01,87.78
Uttar Pradesh,Lucknow,05-02-2015,43,177.32,336.96,160.72,80.74,193.3
Uttar Pradesh,Lucknow,18-02-2015,403,295.86,32.2,77.72,31.54,134.06
Uttar Pradesh,Lucknow,28-02-2015,241,249.75,358.18,31.47,85.12,89.21
Uttar Pradesh,Lucknow,02-03-2015,498,294.48,146.88,196.32,34.47,37.88
Uttar Pradesh,Lucknow,08-03-2015,91,47.08,360.71,170.22,0.4,10.53
Uttar Pradesh,Lucknow,29-03-2015,177,165.49,325.3,176.45,93.36,183.74
Uttar Pradesh,Lucknow,14-04-2015,188,286.76,361.52,148.97,16.26,153.62
Uttar Pradesh,Lucknow,24-04-2015,434,279.06,168.19,34.09,21,166.17
Uttar Pradesh,Lucknow,28-04-2015,81,13.56,331.66,33.45,54.5,19.24
Uttar Pradesh,Lucknow,21-05-2015,30,252.91,387.27,70.51,32.43,102.57
Uttar Pradesh,Lucknow,22-05-2015,294,244.63,174.51,37.38,53.35,109.47
Uttar Pradesh,Lucknow,05-06-2015,275,40.36,184.3,49.1,25.11,100.98
Uttar Pradesh,Lucknow,09-06-2015,442,294.25,47.54,101.13,91.74,67.75
Uttar Pradesh,Lucknow,21-06-2015,238,87.29,82.98,141.83,29.73,142.98
Uttar Pradesh,Lucknow,30-06-2015,489,262.8,103.92,11.25,88.73,40.48
Uttar Pradesh,Lucknow,09-07-2015,301,161.29,6.55,110.63,42.45,13.87
Uttar Pradesh,Lucknow,10-07-2015,38,98.3,67.4,150.81,62.2,123.5
Uttar Pradesh,Lucknow,13-07-2015,491,103.78,90.6,144.67,87.76,196.94
Uttar Pradesh,Lucknow,15-07-2015,61,140.15,7.46,152.43,35.98,40.85
Uttar Pradesh,Lucknow,02-08-2015,173,33.51,179.34,23.35,72.16,52.01
Uttar Pradesh,Lucknow,12-08-2015,317,63.49,170.02,141.59,85.67,145
Uttar Pradesh,Lucknow,01-09-2015,487,131.03,320.07,94.75,56.77,175.56
Uttar Pradesh,Lucknow,07-09-2015,17,295,161.21,163.89,96.31,26.1
Uttar Pradesh,Lucknow,12-09-2015,361.5,248.95,281.06,128.425,11.125,185.36
Uttar Pradesh,Lucknow,14-10-2015,452.5,81.165,43.79,103.335,47.57,54.37
Uttar Pradesh,Lucknow,17-10-2015,135,134.985,126.19,138.265,56.885,29.72
Uttar Pradesh,Lucknow,20-10-2015,455,106.46,362.19,34.33,8.89,131.6
Uttar Pradesh,Lucknow,21-11-2015,374,184.77,313.54,4.9,10.93,65.47
Uttar Pradesh,Lucknow,24-11-2015,252,262.94,264.25,158.12,60.53,173.77
Uttar Pradesh,Lucknow,27-11-2015,18,70.36,160.53,51.93,46.6,198.57
Uttar Pradesh,Lucknow,28-11-2015,319,162.78,279.12,126.61,85.77,93.24
Uttar Pradesh,Lucknow,30-12-2015,336,218.93,346.77,88.34,55.72,78.25
Uttar Pradesh,Lucknow,07-01-2016,179,131.62,161.65,7.81,84.36,162.32
Uttar Pradesh,Lucknow,16-01-2016,255,144.83,363.33,119.88,31.11,89.19
Uttar Pradesh,Lucknow,27-01-2016,434,173.9,257.47,65.91,34.9,53.61
Uttar Pradesh,Lucknow,04-02-2016,197,68.79,325.7,112.53,79.19,1.8
Uttar Pradesh,Lucknow,12-02-2016,85,86.185,20.82,128.26,61.515,50.145
Uttar Pradesh,Lucknow,13-02-2016,39,8.08,212.33,198.59,22.98,140.86
Uttar Pradesh,Lucknow,15-02-2016,402,83.84,167.33,31.57,17.87,9.45
Uttar Pradesh,Lucknow,17-02-2016,408,41.28,276.53,140.04,68.66,60.51
Uttar Pradesh,Lucknow,25-02-2016,20,25.05,70.32,64.59,6.8,160.4
Uttar Pradesh,Lucknow,26-02-2016,77,85.65,367.19,4.17,25.07,65.9
Uttar Pradesh,Lucknow,19-03-2016,398,102.49,17.98,180.24,25.09,29.65
Uttar Pradesh,Lucknow,09-05-2016,342,151.84,193.39,102.45,15.05,193.05
Uttar Pradesh,Lucknow,12-05-2016,282,143.93,111.89,152.57,36.24,150.73
Uttar Pradesh,Lucknow,21-05-2016,336,80.695,141.24,176.095,37.355,98.26
Uttar Pradesh,Lucknow,08-06-2016,275.3333333,86.02333333,94.22333333,188.2,52.89333333,131.3466667
Uttar Pradesh,Lucknow,13-06-2016,28,203.52,254.9,13.76,90.78,100.72
Uttar Pradesh,Lucknow,23-06-2016,117,4.43,349.14,0.26,69.21,43.09
Uttar Pradesh,Lucknow,29-06-2016,374,189.29,53.61,67.36,40.57,104.39
Uttar Pradesh,Lucknow,01-07-2016,497,58.72,218.24,168.28,21.86,153.37
Uttar Pradesh,Lucknow,02-07-2016,248,113.65,30.7,60.11,33.95,175.93
Uttar Pradesh,Lucknow,04-07-2016,339,195.89,247.6,95.26,44.46,117.46
Uttar Pradesh,Lucknow,17-07-2016,111,280.9,164.36,142.73,72.23,193.58
Uttar Pradesh,Lucknow,23-07-2016,396,94.29,293.85,114.7,88.12,60.07
Uttar Pradesh,Lucknow,06-08-2016,257,277.05,88.15,127.66,16.88,13.38
